,Store,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
2011-09-25,2,1669299.78,24.211111111111112,3.467,,,,,,216.02823560000002,7.852,0.0,0.0,202307.0
2011-10-02,2,1650394.4400000004,25.63333333333333,3.355,,,,,,216.3620333,7.852,0.0,0.0,202307.0
2011-10-09,2,1929153.16,28.555555555555557,3.648,,,,,,214.69649080000002,7.931,0.0,0.0,202307.0
2011-10-16,2,1743882.19,22.038888888888888,3.2739999999999996,,,,,,217.0048261,7.441,0.0,0.0,202307.0
2011-10-23,2,1834680.25,18.072222222222226,3.353,,,,,,217.1650042,7.441,0.0,0.0,202307.0
2011-10-30,2,1769296.2500000002,18.816666666666674,3.372,,,,,,217.3251824,7.441,0.0,0.0,202307.0
2011-11-06,2,2168041.61,0.6611111111111099,3.022,,,,,,212.59286239999997,8.027999999999999,1.0,0.0,202307.0
2011-11-13,2,1920725.149999999,15.18333333333333,3.2969999999999997,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441,0.0,0.0,202307.0
2011-11-20,2,1902762.5,16.67222222222222,3.3080000000000003,6490.92,1217.76,152.12,873.82,7656.42,217.86702180000003,7.441,0.0,0.0,202307.0
2011-11-27,2,2614202.3000000003,13.533333333333333,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441,1.0,0.0,202307.0
2011-12-04,2,,,,,,,,,,,,,
2011-12-11,2,1812768.26,33.099999999999994,3.638,,,,,,215.25932110000002,7.852,0.0,0.0,202307.0
2011-12-18,2,2432736.5200000005,10.072222222222225,3.159,4908.83,61.03,341.49,469.8,4744.27,218.82179280000003,7.441,0.0,0.0,202307.0
2011-12-25,2,3224369.8000000007,8.144444444444442,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,0.0,0.0,202307.0
2012-01-01,2,1874226.52,6.9833333333333325,3.1289999999999996,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,1.0,0.0,202307.0
2012-01-08,2,1910092.3700000003,25.766666666666666,3.5010000000000003,13091.33,21.0,245.37,2993.15,5521.72,221.38527480000002,6.891,0.0,0.0,202307.0
2012-01-15,2,1744725.4800000002,7.772222222222222,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.53281980000003,7.057,0.0,0.0,202307.0
2012-01-22,2,1711769.11,10.944444444444445,3.2680000000000002,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,0.0,0.0,202307.0
2012-01-29,2,1660906.14,10.277777777777779,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,0.0,0.0,202307.0
2012-02-05,2,1952555.66,14.883333333333333,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057,0.0,0.0,202307.0
2012-02-12,2,,,,,,,,,,,,,
2012-02-19,2,2196688.4599999995,6.566666666666666,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.06519930000002,7.057,0.0,0.0,202307.0
2012-02-26,2,1861802.7000000004,12.572222222222226,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.27594399999998,7.057,0.0,0.0,202307.0
2012-03-04,2,1935299.94,12.894444444444444,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.81188540000002,7.057,0.0,0.0,202307.0
2012-03-11,2,1946104.6400000008,32.34444444444445,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.58697990000002,6.565,0.0,0.0,202307.0
2012-03-18,2,1976082.13,17.6,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.84984680000002,7.057,0.0,0.0,202307.0
2012-03-25,2,1790439.16,17.783333333333335,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,0.0,0.0,202307.0
2012-04-01,2,1857480.84,19.35,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057,0.0,0.0,202307.0
2012-04-08,2,1923957.0900000003,24.850000000000005,3.7489999999999997,23731.47,,78.09,7931.42,4443.52,221.30951659999997,6.891,0.0,0.0,202307.0
2012-04-15,2,1935869.1,20.04444444444444,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.14840279999999,6.891,0.0,0.0,202307.0
2012-04-22,2,1847344.45,18.716666666666665,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,0.0,0.0,202307.0
2012-04-29,2,1764133.0899999996,19.555555555555557,3.8139999999999996,3076.68,,38.32,108.71,2708.9,221.25581200000002,6.891,0.0,0.0,202307.0
2012-05-06,2,,,,,,,,,,,,,
2012-05-13,2,1998321.0400000003,21.261111111111106,3.617,6037.76,,10.04,3027.37,3853.4,222.8159296,6.17,0.0,0.0,202307.0
2012-05-20,2,2000940.67,21.816666666666666,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891,0.0,0.0,202307.0
2012-05-27,2,1912791.09,25.66111111111111,3.5610000000000004,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,0.0,0.0,202307.0
2012-06-03,2,1799520.14,8.194444444444445,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,0.0,0.0,202307.0
2012-06-10,2,2129035.91,20.23888888888889,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.07376380000002,6.891,0.0,0.0,202307.0
2012-06-17,2,1962924.3,26.977777777777767,3.3930000000000002,8573.41,195.0,0.19,4455.38,5288.61,221.4009901,6.891,0.0,0.0,202307.0
2012-06-24,2,1887733.21,27.24444444444445,3.346,12126.02,314.0,60.99,6058.6,36430.33,221.4411622,6.891,0.0,0.0,202307.0
2012-07-01,2,1881046.120000001,30.177777777777766,3.286,8495.34,275.8,,1935.16,5686.13,221.48133430000004,6.891,0.0,0.0,202307.0
2012-07-08,2,,,,,,,,,,,,,
2012-07-15,2,1898777.07,30.91666666666667,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,1.0,0.0,202307.0
2012-07-22,2,1819666.46,28.461111111111126,3.3110000000000004,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,0.0,0.0,202307.0
2012-07-29,2,1757923.88,30.20555555555556,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,0.0,0.0,202307.0
2012-08-05,2,,,,,,,,,,,,,
2012-08-12,2,2010216.49,25.93888888888889,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.38774669999998,6.891,0.0,0.0,202307.0
2012-08-19,2,1928016.01,29.327777777777786,3.571,4774.16,330.78,10.53,4253.28,4927.26,221.67514590000002,6.565,0.0,0.0,202307.0
2012-08-26,2,1876788.15,24.95,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.80835180000003,6.565,0.0,0.0,202307.0
2012-09-02,2,1947083.3000000003,28.13333333333333,3.638,17500.26,73.22,21.38,12878.62,4756.5,221.94155759999998,6.565,0.0,0.0,202307.0
2012-09-09,2,1937628.26,13.95,3.6689999999999996,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057,0.0,0.0,202307.0
2012-09-16,2,1814806.63,24.377777777777766,3.717,8325.93,,37.32,1808.69,9314.55,222.2174395,6.565,0.0,0.0,202307.0
2012-09-23,2,1829415.6700000009,21.71666666666667,3.721,6707.94,3.82,15.55,1001.42,7607.94,222.41693619999998,6.565,0.0,0.0,202307.0
2012-09-30,2,1746470.5600000003,26.36111111111111,3.6660000000000004,7106.05,1.91,1.65,1549.1,3946.03,222.61643289999998,6.565,0.0,0.0,202307.0
2012-10-07,2,2103322.68,8.32222222222222,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057,1.0,0.0,202307.0
2012-10-14,2,1866719.96,31.41666666666667,3.4939999999999998,5554.54,142.3,13.43,4187.43,5286.19,221.59541380000002,6.565,0.0,0.0,202307.0
2012-10-21,2,1847990.4100000008,20.04444444444444,3.594,4461.89,,1.14,1579.67,2642.29,223.0598077,6.17,0.0,0.0,202307.0
2012-10-28,2,1834458.35,20.99444444444445,3.5060000000000002,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,0.0,0.0,202307.0
2012-11-04,2,,,,,,,,,,,,,
2012-11-11,2,1917520.99,23.261111111111113,3.688,16519.5,,117.38,5131.02,3634.25,221.36322119999997,6.891,0.0,0.0,202307.0
2012-11-18,2,,,,,,,,,,,,,
2012-11-25,2,,,,,,,,,,,,,
2012-12-02,2,,,,,,,,,,,,,
2012-12-09,2,,,,,,,,,,,,,
2012-12-16,2,1900745.13,16.094444444444445,3.6010000000000004,2145.5,,33.31,586.83,10421.01,223.01542630000003,6.17,0.0,0.0,202307.0
2010-01-10,3,358784.1,23.11111111111111,2.603,,,,,,214.9846548,7.564,0.0,1.0,37392.0
2010-01-17,3,,,,,,,,,,,,,
2010-01-24,3,,,,,,,,,,,,,
2010-01-31,3,,,,,,,,,,,,,
2010-02-07,3,423294.3999999998,18.64444444444445,2.719,,,,,,214.11808030000003,7.343,0.0,1.0,37392.0
2010-02-14,3,,,,,,,,,,,,,
2010-02-21,3,421642.19,8.372222222222222,2.5140000000000002,,,,,,214.61988680000002,7.3679999999999986,0.0,1.0,37392.0
2010-02-28,3,407204.86,11.138888888888886,2.5610000000000004,,,,,,214.6475127,7.3679999999999986,0.0,1.0,37392.0
2010-03-07,3,,,,,,,,,,,,,
2010-03-14,3,366473.9699999999,28.977777777777767,2.577,,,,,,214.8481685,7.346,0.0,1.0,37392.0
2010-03-21,3,375328.59,15.788888888888893,2.72,,,,,,214.5301219,7.3679999999999986,0.0,1.0,37392.0
2010-03-28,3,359949.27,13.922222222222226,2.7319999999999998,,,,,,214.3241011,7.3679999999999986,0.0,1.0,37392.0
2010-04-04,3,,,,,,,,,,,,,
2010-04-11,3,396968.79999999993,25.85,2.705,,,,,,214.49583819999998,7.343,0.0,1.0,37392.0
2010-04-18,3,354993.2599999999,19.433333333333334,2.8080000000000003,,,,,,213.7726889,7.343,0.0,1.0,37392.0
2010-04-25,3,339976.65000000014,19.92777777777778,2.795,,,,,,213.72218519999998,7.343,0.0,1.0,37392.0
2010-05-02,3,361248.38999999984,21.244444444444444,2.78,,,,,,213.6716815,7.343,0.0,1.0,37392.0
2010-05-09,3,415202.04,11.688888888888883,2.625,,,,,,214.6751386,7.3679999999999986,0.0,1.0,37392.0
2010-05-16,3,423175.5600000002,17.188888888888883,2.6889999999999996,,,,,,215.2765472,7.564,0.0,1.0,37392.0
2010-05-23,3,343763.1700000001,24.33888888888889,2.826,,,,,,213.9116886,7.343,0.0,1.0,37392.0
2010-05-30,3,350089.22999999986,25.88888888888889,2.759,,,,,,214.2037634,7.343,0.0,1.0,37392.0
2010-06-06,3,,,,,,,,,,,,,
2010-06-13,3,402635.7599999999,29.516666666666666,2.627,,,,,,214.8341952,7.346,0.0,1.0,37392.0
2010-06-20,3,364076.85,28.62222222222222,2.637,,,,,,214.78582590000002,7.343,0.0,1.0,37392.0
2010-06-27,3,357346.4800000001,28.772222222222233,2.653,,,,,,214.6660741,7.343,0.0,1.0,37392.0
2010-07-04,3,,,,,,,,,,,,,
2010-07-11,3,399323.8600000002,23.038888888888888,2.835,,,,,,213.6211778,7.343,0.0,1.0,37392.0
2010-07-18,3,352728.7799999999,29.066666666666666,2.623,,,,,,214.41764759999998,7.346,0.0,1.0,37392.0
2010-07-25,3,352864.49,28.511111111111106,2.608,,,,,,214.55649680000005,7.346,0.0,1.0,37392.0
2010-08-01,3,347955.05,27.800000000000004,2.64,,,,,,214.695346,7.346,0.0,1.0,37392.0
2010-08-08,3,,,,,,,,,,,,,
2010-08-15,3,395107.3500000001,19.438888888888886,2.633,,,,,,215.060858,7.564,0.0,1.0,37392.0
2010-08-22,3,351728.2100000002,31.12222222222222,2.6639999999999997,,,,,,214.9314191,7.346,0.0,1.0,37392.0
2010-08-29,3,362134.09000000014,30.08333333333333,2.6189999999999998,,,,,,214.8897938,7.346,0.0,1.0,37392.0
2010-09-05,3,415870.28,20.0,2.77,,,,,,213.91205950000003,7.343,0.0,1.0,37392.0
2010-09-12,3,349214.18,27.63888888888889,2.642,,,,,,214.4265704,7.346,0.0,1.0,37392.0
2010-09-19,3,363064.6400000001,27.977777777777767,2.582,,,,,,214.83224840000003,7.346,0.0,1.0,37392.0
2010-09-26,3,355626.87,24.94444444444445,2.6239999999999997,,,,,,214.90845159999998,7.346,0.0,1.0,37392.0
2010-10-03,3,,,,,,,,,,,,,
2010-10-10,3,352260.9700000001,27.133333333333336,2.565,,,,,,214.8065431,7.346,1.0,1.0,37392.0
2010-10-17,3,467642.03,10.627777777777778,2.843,,,,,,214.7693037,7.564,0.0,1.0,37392.0
2010-10-24,3,348895.9800000001,22.022222222222233,2.725,,,,,,215.17838999999998,7.564,0.0,1.0,37392.0
2010-10-31,3,348591.74,22.24444444444445,2.716,,,,,,215.22746859999998,7.564,0.0,1.0,37392.0
2010-11-07,3,355017.08999999985,27.83333333333333,2.668,,,,,,214.78791299999997,7.343,0.0,1.0,37392.0
2010-11-14,3,,,,,,,,,,,,,
2010-11-21,3,372545.32000000007,14.288888888888884,2.7710000000000004,,,,,,215.2074519,7.564,0.0,1.0,37392.0
2010-11-28,3,565567.8400000001,20.394444444444442,2.735,,,,,,215.06140249999999,7.564,1.0,1.0,37392.0
2010-12-05,3,420728.96,8.850000000000003,2.548,,,,,,214.57479159999997,7.3679999999999986,1.0,1.0,37392.0
2010-12-12,3,386635.0299999999,17.105555555555554,2.728,,,,,,215.32562579999998,7.564,0.0,1.0,37392.0
2010-12-19,3,498159.3900000001,11.222222222222225,2.8689999999999998,,,,,,214.704919,7.564,0.0,1.0,37392.0
2010-12-26,3,605990.41,13.977777777777774,2.886,,,,,,214.70178280000002,7.564,0.0,1.0,37392.0
2011-01-02,3,382677.76,11.777777777777779,2.943,,,,,,214.6986466,7.564,1.0,1.0,37392.0
2011-01-09,3,374556.0800000001,20.422222222222224,3.5239999999999996,,,,,,218.21141839999999,7.574,0.0,1.0,37392.0
2011-01-16,3,381061.1,7.088888888888887,2.983,,,,,,214.74707290000003,7.551,0.0,1.0,37392.0
2011-01-23,3,350876.7000000001,10.411111111111113,3.016,,,,,,215.1268275,7.551,0.0,1.0,37392.0
2011-01-30,3,364866.24,9.283333333333337,3.01,,,,,,215.5065821,7.551,0.0,1.0,37392.0
2011-02-06,3,,,,,,,,,,,,,
2011-02-13,3,375988.69000000006,31.73333333333333,3.533,,,,,,219.1501106,7.567,0.0,1.0,37392.0
2011-02-20,3,432782.1,16.43333333333333,3.045,,,,,,216.5843571,7.551,0.0,1.0,37392.0
2011-02-27,3,397211.19,19.66666666666667,3.065,,,,,,216.8780275,7.551,0.0,1.0,37392.0
2011-03-06,3,394507.84,29.050000000000004,3.699,,,,,,218.6449369,7.574,0.0,1.0,37392.0
2011-03-13,3,,,,,,,,,,,,,
2011-03-20,3,392109.51000000007,20.816666666666666,3.488,,,,,,217.72352259999997,7.551,0.0,1.0,37392.0
2011-03-27,3,380683.67,22.74444444444445,3.4730000000000003,,,,,,217.96747050000002,7.551,0.0,1.0,37392.0
2011-04-03,3,438516.53000000014,7.750000000000003,2.989,,,,,,215.88633670000002,7.551,0.0,1.0,37392.0
2011-04-10,3,,,,,,,,,,,,,
2011-04-17,3,459443.2200000001,15.172222222222226,3.332,,,,,,221.245968,7.197,0.0,1.0,37392.0
2011-04-24,3,391860.04,24.95,3.807,,,,,,218.851237,7.574,0.0,1.0,37392.0
2011-05-01,3,367405.3999999999,25.93888888888889,3.81,,,,,,219.0236099,7.574,0.0,1.0,37392.0
2011-05-08,3,409981.25000000006,31.36111111111111,3.6839999999999997,,,,,,218.90232090000003,7.567,0.0,1.0,37392.0
2011-05-15,3,386312.68000000005,26.594444444444452,3.8989999999999996,,,,,,219.36835559999997,7.574,0.0,1.0,37392.0
2011-05-22,3,364603.13,24.327777777777786,3.907,,,,,,219.127216,7.574,0.0,1.0,37392.0
2011-05-29,3,369350.6,29.11666666666666,3.786,,,,,,218.8860765,7.574,0.0,1.0,37392.0
2011-06-05,3,413042.12,20.805555555555557,3.906,,,,,,219.1959827,7.574,0.0,1.0,37392.0
2011-06-12,3,,,,,,,,,,,,,
2011-06-19,3,403423.3399999999,30.53333333333333,3.637,,,,,,218.35517480000001,7.574,0.0,1.0,37392.0
2011-06-26,3,385520.7099999999,29.41111111111111,3.594,,,,,,218.45094,7.574,0.0,1.0,37392.0
2011-07-03,3,378241.34,11.861111111111107,2.9760000000000004,,,,,,214.69551040000002,7.551,0.0,1.0,37392.0
2011-07-10,3,403342.4,24.18888888888889,3.285,,,,,,220.42990069999996,7.197,0.0,1.0,37392.0
2011-07-17,3,373454.33000000025,30.63333333333333,3.575,,,,,,218.7275216,7.567,0.0,1.0,37392.0
2011-07-24,3,360617.37,30.105555555555554,3.6510000000000002,,,,,,218.78578810000002,7.567,0.0,1.0,37392.0
2011-07-31,3,345381.2899999998,31.149999999999995,3.682,,,,,,218.8440545,7.567,0.0,1.0,37392.0
2011-08-07,3,384075.31000000006,22.527777777777786,3.622,,,,,,218.4553663,7.574,0.0,1.0,37392.0
2011-08-14,3,,,,,,,,,,,,,
2011-08-21,3,379716.9100000001,31.355555555555554,3.554,,,,,,219.023271,7.567,0.0,1.0,37392.0
2011-08-28,3,366367.55000000016,30.92777777777778,3.523,,,,,,219.08669080000004,7.567,0.0,1.0,37392.0
2011-09-04,3,,,,,,,,,,,,,
2011-09-11,3,377347.48999999993,27.62222222222222,3.5460000000000003,,,,,,219.21353050000002,7.567,1.0,1.0,37392.0
2011-09-18,3,468772.8000000001,9.588888888888887,3.158,4059.38,6.47,123.42,833.44,3018.08,222.4167852,7.197,0.0,1.0,37392.0
2011-09-25,3,365248.93999999977,26.772222222222233,3.467,,,,,,219.7414914,7.567,0.0,1.0,37392.0
2011-10-02,3,368477.93,28.1,3.355,,,,,,220.08569599999998,7.567,0.0,1.0,37392.0
2011-10-09,3,391638.75000000006,29.355555555555558,3.648,,,,,,218.4037974,7.574,0.0,1.0,37392.0
2011-10-16,3,368282.57,23.19444444444445,3.2739999999999996,,,,,,220.74861669999999,7.197,0.0,1.0,37392.0
2011-10-23,3,394976.3600000001,20.572222222222226,3.353,,,,,,220.9144005,7.197,0.0,1.0,37392.0
2011-10-30,3,389540.62,21.68888888888889,3.372,,,,,,221.08018419999996,7.197,0.0,1.0,37392.0
2011-11-06,3,430526.21,6.427777777777778,3.022,,,,,,216.26609130000003,7.551,1.0,1.0,37392.0
2011-11-13,3,407764.25,16.5,3.2969999999999997,8787.59,2006.62,200.01,570.57,1005.33,221.4117517,7.197,0.0,1.0,37392.0
2011-11-20,3,398838.97,17.727777777777774,3.3080000000000003,1383.53,23.27,19.95,865.09,2926.05,221.6432852,7.197,0.0,1.0,37392.0
2011-11-27,3,556925.1899999997,20.0,3.236,41.74,10.47,37612.74,,135.16,221.9011185,7.197,1.0,1.0,37392.0
2011-12-04,3,,,,,,,,,,,,,
2011-12-11,3,380376.85,31.6,3.638,,,,,,218.96058730000001,7.567,0.0,1.0,37392.0
2011-12-18,3,510747.61999999976,14.416666666666664,3.159,1864.61,,170.36,187.42,1500.38,222.6426418,7.197,0.0,1.0,37392.0
2011-12-25,3,551221.21,11.894444444444444,3.112,89.98,0.24,411.52,,586.66,222.8258628,7.197,0.0,1.0,37392.0
2012-01-01,3,410553.88000000006,9.05,3.1289999999999996,1449.16,14356.07,66.66,81.43,777.35,223.0090839,7.197,1.0,1.0,37392.0
2012-01-08,3,432268.53,27.527777777777786,3.5010000000000003,2664.55,10.0,220.03,618.49,1940.77,225.25183130000002,6.664,0.0,1.0,37392.0
2012-01-15,3,367438.6200000002,11.033333333333333,3.261,3927.76,3323.64,,226.97,1725.19,223.3755259,6.8329999999999975,0.0,1.0,37392.0
2012-01-22,3,365818.61,13.444444444444445,3.2680000000000002,720.82,1629.26,1.46,16.05,799.5,223.47005519999996,6.8329999999999975,0.0,1.0,37392.0
2012-01-29,3,349518.1,14.47777777777778,3.29,774.55,349.99,,4.0,328.72,223.56458450000002,6.8329999999999975,0.0,1.0,37392.0
2012-02-05,3,469752.56,16.47222222222222,3.63,3552.58,601.32,,2666.22,1524.87,224.3470245,6.8329999999999975,0.0,1.0,37392.0
2012-02-12,3,,,,,,,,,,,,,
2012-02-19,3,475591.08,11.327777777777778,3.51,2706.87,3128.74,1.88,2396.68,1631.28,223.9170153,6.8329999999999975,0.0,1.0,37392.0
2012-02-26,3,418925.47000000015,15.622222222222225,3.555,6129.28,1802.84,,301.48,1929.71,224.1320199,6.8329999999999975,0.0,1.0,37392.0
2012-03-04,3,424960.66,15.18333333333333,3.36,9667.5,268.29,0.6,8368.15,804.24,223.6591137,6.8329999999999975,0.0,1.0,37392.0
2012-03-11,3,419990.28999999975,30.305555555555557,3.417,5683.49,37.2,0.04,2484.22,639.29,225.4636332,6.334,0.0,1.0,37392.0
2012-03-18,3,411775.79999999993,17.777777777777782,3.734,2588.06,80.89,3.2,909.76,491.83,224.71669530000003,6.8329999999999975,0.0,1.0,37392.0
2012-03-25,3,413907.25,19.183333333333334,3.787,737.08,36.1,1.43,92.11,583.9,224.79091040000003,6.8329999999999975,0.0,1.0,37392.0
2012-04-01,3,407488.8399999999,20.75555555555556,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,6.8329999999999975,0.0,1.0,37392.0
2012-04-08,3,439913.57,26.394444444444453,3.7489999999999997,2430.23,,30.92,1159.71,1432.53,225.1797511,6.664,0.0,1.0,37392.0
2012-04-15,3,420789.73999999993,22.68333333333333,3.891,5359.22,1673.42,3.0,682.03,1371.55,225.0135556,6.664,0.0,1.0,37392.0
2012-04-22,3,434822.13,22.25,3.877,2784.82,130.68,1.75,425.29,904.8,225.06895409999998,6.664,0.0,1.0,37392.0
2012-04-29,3,394616.1099999999,22.99444444444445,3.8139999999999996,1178.7,,2.95,36.5,351.97,225.1243526,6.664,0.0,1.0,37392.0
2012-05-06,3,,,,,,,,,,,,,
2012-05-13,3,443557.65,22.63333333333333,3.617,1750.8,,3.01,480.24,646.82,226.72103560000002,6.034,0.0,1.0,37392.0
2012-05-20,3,418112.76,22.43333333333333,3.63,3208.73,,0.3,143.23,805.06,225.2512024,6.664,0.0,1.0,37392.0
2012-05-27,3,413701.29,25.877777777777766,3.5610000000000004,3032.03,,291.17,536.82,580.87,225.25151680000002,6.664,0.0,1.0,37392.0
2012-06-03,3,398178.21000000014,11.344444444444445,3.157,3824.22,9389.98,15.0,415.36,1476.85,223.1923049,6.8329999999999975,0.0,1.0,37392.0
2012-06-10,3,503232.13,22.78333333333333,3.891,4433.71,,24.45,1282.3,1062.83,224.9393405,6.664,0.0,1.0,37392.0
2012-06-17,3,442074.79000000015,29.25555555555555,3.3930000000000002,2014.47,31.8,1.0,631.17,835.34,225.2644795,6.664,0.0,1.0,37392.0
2012-06-24,3,419497.95000000007,28.16666666666667,3.346,1843.45,11.2,0.51,421.71,1743.54,225.30686150000002,6.664,0.0,1.0,37392.0
2012-07-01,3,422965.3300000001,30.23333333333333,3.286,2297.32,8.0,,395.28,1182.52,225.3492435,6.664,0.0,1.0,37392.0
2012-07-08,3,,,,,,,,,,,,,
2012-07-15,3,408229.73,29.43888888888889,3.73,2266.83,19.0,8.31,419.87,926.86,225.96602630000004,6.334,1.0,1.0,37392.0
2012-07-22,3,432424.8500000001,27.43333333333333,3.3110000000000004,1266.72,66.2,3.83,149.62,558.02,225.44388270000002,6.334,0.0,1.0,37392.0
2012-07-29,3,389427.9,29.41111111111111,3.407,3447.28,31.0,2.46,1791.7,1107.97,225.4537579,6.334,0.0,1.0,37392.0
2012-08-05,3,,,,,,,,,,,,,
2012-08-12,3,446336.79999999993,27.583333333333336,3.452,5770.48,28.6,30.18,283.7,2093.48,225.25214580000002,6.664,0.0,1.0,37392.0
2012-08-19,3,394918.8299999998,30.75555555555556,3.571,990.08,44.2,,401.46,430.69,225.55586639999999,6.334,0.0,1.0,37392.0
2012-08-26,3,412449.6699999999,28.33888888888889,3.62,3062.02,26.8,,1004.51,1285.29,225.6925864,6.334,0.0,1.0,37392.0
2012-09-02,3,408838.73,29.54444444444445,3.638,6599.69,27.8,24.7,1743.76,428.74,225.8293063,6.334,0.0,1.0,37392.0
2012-09-09,3,445162.04999999993,15.95,3.6689999999999996,8368.5,298.46,1.39,1340.29,1416.22,224.56202909999996,6.8329999999999975,0.0,1.0,37392.0
2012-09-16,3,407589.1599999999,25.75555555555556,3.717,3589.7,,3.72,2080.29,1760.69,226.11220669999997,6.334,0.0,1.0,37392.0
2012-09-23,3,414392.09,22.655555555555555,3.721,3233.34,1.91,7.69,878.66,1602.11,226.31514959999998,6.334,0.0,1.0,37392.0
2012-09-30,3,389813.02000000014,25.25555555555555,3.6660000000000004,2493.82,,1.5,890.65,715.52,226.5180926,6.334,0.0,1.0,37392.0
2012-10-07,3,473292.47000000026,10.916666666666664,3.409,8687.47,1594.87,2.2,2144.87,2577.83,223.753643,6.8329999999999975,1.0,1.0,37392.0
2012-10-14,3,391811.6,29.91666666666667,3.4939999999999998,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334,0.0,1.0,37392.0
2012-10-21,3,424513.08000000025,23.022222222222233,3.594,629.25,,7.5,75.11,3010.32,226.96884419999998,6.034,0.0,1.0,37392.0
2012-10-28,3,405432.70000000007,23.7,3.5060000000000002,370.99,6.35,4.0,5.94,180.07,226.9873637,6.034,0.0,1.0,37392.0
2012-11-04,3,,,,,,,,,,,,,
2012-11-11,3,431985.36000000016,23.99444444444445,3.688,3794.95,,0.25,813.77,618.46,225.23514959999997,6.664,0.0,1.0,37392.0
2012-11-18,3,,,,,,,,,,,,,
2012-11-25,3,,,,,,,,,,,,,
2012-12-02,3,,,,,,,,,,,,,
2012-12-09,3,,,,,,,,,,,,,
2012-12-16,3,410804.3899999999,21.283333333333328,3.6010000000000004,775.31,,2.78,498.54,328.16,226.9239785,6.034,0.0,1.0,37392.0
2010-01-10,4,1842821.02,17.755555555555556,2.6189999999999998,,,,,,126.2346,7.1270000000000024,0.0,0.0,205863.0
2010-01-17,4,,,,,,,,,,,,,
2010-01-24,4,,,,,,,,,,,,,
2010-01-31,4,,,,,,,,,,,,,
2010-02-07,4,1979247.12,9.31666666666667,2.74,,,,,,126.60348390000001,7.896,0.0,0.0,205863.0
2010-02-14,4,,,,,,,,,,,,,
2010-02-21,4,2049860.259999999,2.472222222222224,2.54,,,,,,126.5262857,8.623,0.0,0.0,205863.0
2010-02-28,4,1925728.84,5.199999999999998,2.59,,,,,,126.55228570000001,8.623,0.0,0.0,205863.0
2010-03-07,4,,,,,,,,,,,,,
2010-03-14,4,1935857.58,24.88888888888889,2.5839999999999996,,,,,,126.1019355,7.372000000000001,0.0,0.0,205863.0
2010-03-21,4,1897429.36,12.883333333333333,2.7430000000000003,,,,,,126.6066452,8.623,0.0,0.0,205863.0
2010-03-28,4,1762539.2999999996,4.394444444444442,2.752,,,,,,126.6050645,8.623,0.0,0.0,205863.0
2010-04-04,4,,,,,,,,,,,,,
2010-04-11,4,1903290.5800000003,21.57222222222222,2.701,,,,,,126.1360645,7.896,0.0,0.0,205863.0
2010-04-18,4,1851519.69,13.461111111111107,2.81,,,,,,126.5621,7.896,0.0,0.0,205863.0
2010-04-25,4,1802677.9000000004,13.816666666666665,2.805,,,,,,126.47133329999998,7.896,0.0,0.0,205863.0
2010-05-02,4,1817273.28,11.688888888888883,2.787,,,,,,126.38056670000002,7.896,0.0,0.0,205863.0
2010-05-09,4,1971057.4400000004,6.383333333333335,2.654,,,,,,126.57828570000001,8.623,0.0,0.0,205863.0
2010-05-16,4,2013115.7900000003,10.888888888888893,2.699,,,,,,126.49129029999999,7.1270000000000024,0.0,0.0,205863.0
