index,key,value
2004 Q3,SAUMetro,2.3406598752999996
2004 Q4,SAUMetro,2.4759909884
2005 Q1,SAUMetro,2.6590879519999997
2005 Q2,SAUMetro,1.5718968179000001
2005 Q3,SAUMetro,1.7953915425
2005 Q4,SAUMetro,1.9550696319
2006 Q1,SAUMetro,2.357490129
2006 Q2,SAUMetro,2.346290776
2006 Q3,SAUMetro,1.627112744
2006 Q4,SAUMetro,2.146111749
2007 Q1,SAUMetro,2.7636482137
2007 Q2,SAUMetro,2.0788172285999997
2007 Q3,SAUMetro,2.0798653284000004
2007 Q4,SAUMetro,2.2094903115
2008 Q1,SAUMetro,2.5258234379999998
2008 Q2,SAUMetro,1.8994823258
2008 Q3,SAUMetro,1.9493524506000002
2008 Q4,SAUMetro,2.1920292187999997
2009 Q1,SAUMetro,2.3132906937
2009 Q2,SAUMetro,1.6302197627000001
2009 Q3,SAUMetro,2.1192144224
2009 Q4,SAUMetro,2.4265989367
2010 Q1,SAUMetro,1.9216833721
2010 Q2,SAUMetro,2.2441489191999997
2010 Q3,SAUMetro,1.54329843
2010 Q4,SAUMetro,2.0832256507
2011 Q1,SAUMetro,2.2938171063999997
2011 Q2,SAUMetro,1.9819774703000002
2011 Q3,SAUMetro,1.7860945116
2011 Q4,SAUMetro,1.9516519009000002
2012 Q1,SAUMetro,2.1649436143
2012 Q2,SAUMetro,1.7612945827000002
2012 Q3,SAUMetro,1.9432002044
2012 Q4,SAUMetro,2.1339447602
2013 Q1,SAUMetro,2.2791295318
2013 Q2,SAUMetro,1.809868428
2013 Q3,SAUMetro,1.6321978038
2013 Q4,SAUMetro,3.3026843771
2014 Q1,SAUMetro,2.557107553
2014 Q2,SAUMetro,2.1611208698
2014 Q3,SAUMetro,1.8282115561
2014 Q4,SAUMetro,2.3085259777
2015 Q1,SAUMetro,2.6392724573
2015 Q2,SAUMetro,1.7483065327
2015 Q3,SAUMetro,1.9111437617
2015 Q4,SAUMetro,2.3831066773
2016 Q1,SAUMetro,2.8744140865
2016 Q2,SAUMetro,2.0759672776
2016 Q3,SAUMetro,2.1216461157
2016 Q4,SAUMetro,2.4072327669
1998 Q1,SAUCoast,2.5919972177
1998 Q2,SAUCoast,1.3757801276000001
1998 Q3,SAUCoast,1.0795415418
1998 Q4,SAUCoast,1.4976639508999998
1999 Q1,SAUCoast,2.2476839524
1999 Q2,SAUCoast,1.6728022587
1999 Q3,SAUCoast,1.1047027992
1999 Q4,SAUCoast,1.5032421182
2000 Q1,SAUCoast,2.480801194
2000 Q2,SAUCoast,1.8924877914
2000 Q3,SAUCoast,1.1963883209000001
2000 Q4,SAUCoast,1.3080822567000001
2001 Q1,SAUCoast,2.3862271041
2001 Q2,SAUCoast,1.5644546732
2001 Q3,SAUCoast,1.0327246171
2001 Q4,SAUCoast,1.5327468436
2002 Q1,SAUCoast,2.2111094163
2002 Q2,SAUCoast,1.6012054433
2002 Q3,SAUCoast,1.1737385401
2002 Q4,SAUCoast,1.6643548311
2003 Q1,SAUCoast,2.8418903076
2003 Q2,SAUCoast,1.8943733663
2003 Q3,SAUCoast,1.3393934694
2003 Q4,SAUCoast,1.6366452765
2004 Q1,SAUCoast,2.6936061624
2004 Q2,SAUCoast,1.8188771814
2004 Q3,SAUCoast,1.1386336537
2004 Q4,SAUCoast,1.4923496293
2005 Q1,SAUCoast,2.3536182537999997
2005 Q2,SAUCoast,1.3745514397
2005 Q3,SAUCoast,1.0843482601999999
2005 Q4,SAUCoast,1.5688788571
2006 Q1,SAUCoast,2.6543833
2006 Q2,SAUCoast,1.5585519810000001
2006 Q3,SAUCoast,1.001420056
2006 Q4,SAUCoast,1.768249212
2007 Q1,SAUCoast,2.5693175443
2007 Q2,SAUCoast,1.3302513529
2007 Q3,SAUCoast,1.1383203803
2007 Q4,SAUCoast,1.4922582075
2008 Q1,SAUCoast,2.7863878174
2008 Q2,SAUCoast,1.3664625192000002
2008 Q3,SAUCoast,1.0167607158
2008 Q4,SAUCoast,1.771156892
2009 Q1,SAUCoast,2.3726780020000002
2009 Q2,SAUCoast,1.5327089
2009 Q3,SAUCoast,0.9724561535
2009 Q4,SAUCoast,1.5384313319
2010 Q1,SAUCoast,2.0743046227
2010 Q2,SAUCoast,1.3947380005
2010 Q3,SAUCoast,1.0272844439
2010 Q4,SAUCoast,1.447941184
2011 Q1,SAUCoast,2.622378722
2011 Q2,SAUCoast,1.8777347596
2011 Q3,SAUCoast,1.3886470194
2011 Q4,SAUCoast,1.4941433565
2012 Q1,SAUCoast,2.5881959087
2012 Q2,SAUCoast,1.5263121216
2012 Q3,SAUCoast,1.0553197861
2012 Q4,SAUCoast,1.635977608
2013 Q1,SAUCoast,2.2328461128
2013 Q2,SAUCoast,1.8025202373
2013 Q3,SAUCoast,1.1193468206
2013 Q4,SAUCoast,1.6537781761
2014 Q1,SAUCoast,2.2182737712
2014 Q2,SAUCoast,1.4235994616
2014 Q3,SAUCoast,1.1536186015
2014 Q4,SAUCoast,1.6091248117
2015 Q1,SAUCoast,3.0370889368
2015 Q2,SAUCoast,1.4905277972
2015 Q3,SAUCoast,0.9965879552
2015 Q4,SAUCoast,1.9727532768
2016 Q1,SAUCoast,2.8602671331000002
2016 Q2,SAUCoast,1.680253613
2016 Q3,SAUCoast,1.554084728
2016 Q4,SAUCoast,1.7051532088999999
1998 Q1,SAUInner,0.8948772937999999
1998 Q2,SAUInner,0.9792508843000001
1998 Q3,SAUInner,0.9803288525
1998 Q4,SAUInner,1.5094342641
1999 Q1,SAUInner,0.9635226619999999
1999 Q2,SAUInner,0.9968803354
1999 Q3,SAUInner,1.0576872317
1999 Q4,SAUInner,0.7705422248
2000 Q1,SAUInner,1.0666867119
2000 Q2,SAUInner,0.7516705472
2000 Q3,SAUInner,1.6079280233
2000 Q4,SAUInner,1.0255240299
2001 Q1,SAUInner,0.9742663082
2001 Q2,SAUInner,1.1099215033999998
2001 Q3,SAUInner,1.0319446539000001
2001 Q4,SAUInner,0.9884082618
2002 Q1,SAUInner,0.6846369189
2002 Q2,SAUInner,0.8437066734
2002 Q3,SAUInner,1.2871040369
2002 Q4,SAUInner,1.1469908032
2003 Q1,SAUInner,0.8813219876
2003 Q2,SAUInner,1.1339967772
2003 Q3,SAUInner,1.0948032099
2003 Q4,SAUInner,1.2239517102
2004 Q1,SAUInner,1.161327085
2004 Q2,SAUInner,1.0678791109999999
2004 Q3,SAUInner,1.004223647
2004 Q4,SAUInner,1.0501894629000001
2005 Q1,SAUInner,0.9715793443
2005 Q2,SAUInner,0.9403906213000001
2005 Q3,SAUInner,1.0558621364999998
2005 Q4,SAUInner,0.9410504128
2006 Q1,SAUInner,0.82928106
2006 Q2,SAUInner,1.1140193090000001
2006 Q3,SAUInner,0.861313838
2006 Q4,SAUInner,0.885756242
2007 Q1,SAUInner,0.771905614
2007 Q2,SAUInner,1.0851969819
2007 Q3,SAUInner,0.9284703968
2007 Q4,SAUInner,0.9541559366
2008 Q1,SAUInner,0.8002541523
2008 Q2,SAUInner,0.8339414825
2008 Q3,SAUInner,0.9191730508
2008 Q4,SAUInner,0.9654733002
2009 Q1,SAUInner,0.7733388472
2009 Q2,SAUInner,0.9455687492
2009 Q3,SAUInner,1.2093744315
2009 Q4,SAUInner,0.9163369066
2010 Q1,SAUInner,0.7368271848000001
2010 Q2,SAUInner,0.926116951
2010 Q3,SAUInner,1.0632779961999999
2010 Q4,SAUInner,0.8839368224999999
2011 Q1,SAUInner,0.7757580798
2011 Q2,SAUInner,0.8852613462000001
2011 Q3,SAUInner,1.1310114610000002
2011 Q4,SAUInner,0.8855229364
2012 Q1,SAUInner,1.1166904743
2012 Q2,SAUInner,0.8726993864999999
2012 Q3,SAUInner,0.8871992951
2012 Q4,SAUInner,1.0126321826
2013 Q1,SAUInner,1.0461503814
2013 Q2,SAUInner,0.9698515880999999
2013 Q3,SAUInner,0.7130095938
2013 Q4,SAUInner,0.7624615494
2014 Q1,SAUInner,1.0482757201
2014 Q2,SAUInner,1.0508401016
2014 Q3,SAUInner,1.3020321128
2014 Q4,SAUInner,1.3250646137000002
2015 Q1,SAUInner,1.1645543755999999
2015 Q2,SAUInner,1.1649067673
2015 Q3,SAUInner,1.0210520592
2015 Q4,SAUInner,1.2512835979999999
2016 Q1,SAUInner,1.1136515436
2016 Q2,SAUInner,1.4646183216
2016 Q3,SAUInner,1.335487584
2016 Q4,SAUInner,0.9250705044
1998 Q1,VICMetro,7.4903816491
1998 Q2,VICMetro,5.1981780817
1998 Q3,VICMetro,5.244217362700001
1998 Q4,VICMetro,6.2742456066
1999 Q1,VICMetro,9.1874215532
1999 Q2,VICMetro,4.9923029263
1999 Q3,VICMetro,4.746482733900001
1999 Q4,VICMetro,4.6845318681
2000 Q1,VICMetro,8.4490467642
2000 Q2,VICMetro,5.3917241444
2000 Q3,VICMetro,4.9218120105
2000 Q4,VICMetro,5.8841526044000005
2001 Q1,VICMetro,8.8942672623
2001 Q2,VICMetro,5.7244318264
2001 Q3,VICMetro,5.5620257163
2001 Q4,VICMetro,6.8072516185000005
2002 Q1,VICMetro,7.903871061799999
2002 Q2,VICMetro,4.7354407689
2002 Q3,VICMetro,5.8154555289
2002 Q4,VICMetro,6.731290958700001
2003 Q1,VICMetro,7.9530030108
2003 Q2,VICMetro,6.0196864828
2003 Q3,VICMetro,4.8850576293
2003 Q4,VICMetro,6.2037787835
2004 Q1,VICMetro,7.4137828275
2004 Q2,VICMetro,6.1458299721000005
2004 Q3,VICMetro,5.2436633474
2004 Q4,VICMetro,5.2387215806
2005 Q1,VICMetro,8.138376406899999
2005 Q2,VICMetro,4.7608717415
2005 Q3,VICMetro,4.9735355044
2005 Q4,VICMetro,5.368762047000001
2006 Q1,VICMetro,8.366101452
2006 Q2,VICMetro,6.326707955
2006 Q3,VICMetro,4.796727981
2006 Q4,VICMetro,5.831785407
2007 Q1,VICMetro,8.0540668869
2007 Q2,VICMetro,5.4941244118000006
2007 Q3,VICMetro,5.5233424761
2007 Q4,VICMetro,6.4552982218
2008 Q1,VICMetro,8.5046053334
2008 Q2,VICMetro,5.4466805953
2008 Q3,VICMetro,5.8571312938
2008 Q4,VICMetro,6.313262899000001
2009 Q1,VICMetro,7.3055828849
2009 Q2,VICMetro,5.4229384086
2009 Q3,VICMetro,5.5893366667
2009 Q4,VICMetro,6.0732246493
2010 Q1,VICMetro,7.6248810534
2010 Q2,VICMetro,5.670402393600001
2010 Q3,VICMetro,5.5824627485
2010 Q4,VICMetro,5.6142808969999995
2011 Q1,VICMetro,7.5340390908
2011 Q2,VICMetro,5.6731314744
2011 Q3,VICMetro,5.7212934123
2011 Q4,VICMetro,5.8999709199999995
2012 Q1,VICMetro,7.9004622508
2012 Q2,VICMetro,5.8823337824
2012 Q3,VICMetro,5.8975357197000005
2012 Q4,VICMetro,6.7716958080000005
2013 Q1,VICMetro,8.3618541513
2013 Q2,VICMetro,5.8550430495
2013 Q3,VICMetro,5.5804520644
2013 Q4,VICMetro,6.5041519158000005
2014 Q1,VICMetro,9.4423146154
2014 Q2,VICMetro,6.608252144
2014 Q3,VICMetro,6.2707602737
2014 Q4,VICMetro,7.5487388094
2015 Q1,VICMetro,9.733087335
2015 Q2,VICMetro,6.6455387879
2015 Q3,VICMetro,6.545235691799999
2015 Q4,VICMetro,7.724151417400001
2016 Q1,VICMetro,9.9722745804
2016 Q2,VICMetro,7.1842413567
2016 Q3,VICMetro,6.909728314300001
2016 Q4,VICMetro,8.0121609597
1998 Q1,VICWstCo,2.4420048133
1998 Q2,VICWstCo,0.9605047034
1998 Q3,VICWstCo,0.7559743799
1998 Q4,VICWstCo,1.2716039696
1999 Q1,VICWstCo,2.385058308
1999 Q2,VICWstCo,1.328863781
1999 Q3,VICWstCo,0.7588587432
1999 Q4,VICWstCo,0.942279427
2000 Q1,VICWstCo,2.2271103883
2000 Q2,VICWstCo,1.0137119517
2000 Q3,VICWstCo,0.7175116951999999
2000 Q4,VICWstCo,1.1046217627000001
2001 Q1,VICWstCo,2.354467896
2001 Q2,VICWstCo,1.0716824168999999
2001 Q3,VICWstCo,0.7110843791
2001 Q4,VICWstCo,0.8922900678
2002 Q1,VICWstCo,2.0967921963
2002 Q2,VICWstCo,1.2323374249999999
2002 Q3,VICWstCo,0.8790911113
2002 Q4,VICWstCo,1.107588413
2003 Q1,VICWstCo,2.0271965726000003
2003 Q2,VICWstCo,1.1907985048999998
2003 Q3,VICWstCo,0.8437204299
2003 Q4,VICWstCo,0.9429980216
2004 Q1,VICWstCo,2.2690907213
2004 Q2,VICWstCo,1.0310606654999999
2004 Q3,VICWstCo,0.5997418330000001
2004 Q4,VICWstCo,0.9888178645000001
2005 Q1,VICWstCo,2.316205868
2005 Q2,VICWstCo,0.6988662581
2005 Q3,VICWstCo,0.6452811928
2005 Q4,VICWstCo,0.789506934
2006 Q1,VICWstCo,2.2123499470000003
2006 Q2,VICWstCo,0.9096854489999999
2006 Q3,VICWstCo,0.51402346
2006 Q4,VICWstCo,1.073973369
2007 Q1,VICWstCo,2.6002859300999996
2007 Q2,VICWstCo,0.9654698836
2007 Q3,VICWstCo,0.7617754691
2007 Q4,VICWstCo,1.1263850451000001
2008 Q1,VICWstCo,2.3545125412
2008 Q2,VICWstCo,0.7851332321
2008 Q3,VICWstCo,0.6036331667
2008 Q4,VICWstCo,0.8364067185999999
2009 Q1,VICWstCo,1.9461846702
2009 Q2,VICWstCo,0.9393758636999999
2009 Q3,VICWstCo,0.7764500296
2009 Q4,VICWstCo,1.0403496263
2010 Q1,VICWstCo,2.0472121039
2010 Q2,VICWstCo,0.8921434491
2010 Q3,VICWstCo,0.7755113437
2010 Q4,VICWstCo,0.8205859261
2011 Q1,VICWstCo,2.0768116261
2011 Q2,VICWstCo,0.9833752133
2011 Q3,VICWstCo,0.6992251689
2011 Q4,VICWstCo,1.0046922536
2012 Q1,VICWstCo,2.2867597546000002
2012 Q2,VICWstCo,0.860406707
2012 Q3,VICWstCo,0.5831127889000001
2012 Q4,VICWstCo,0.977865008
2013 Q1,VICWstCo,2.1284049181999998
2013 Q2,VICWstCo,0.996515681
2013 Q3,VICWstCo,0.7603728129999999
2013 Q4,VICWstCo,1.4995756399
2014 Q1,VICWstCo,2.9651587184
2014 Q2,VICWstCo,1.5604912546
2014 Q3,VICWstCo,0.6687500326000001
2014 Q4,VICWstCo,1.1157566096
2015 Q1,VICWstCo,2.9694934608
2015 Q2,VICWstCo,1.0927423473
2015 Q3,VICWstCo,0.8112796938
2015 Q4,VICWstCo,1.5260333636
2016 Q1,VICWstCo,2.4951023163
2016 Q2,VICWstCo,0.9304271197
2016 Q3,VICWstCo,0.9411217504
2016 Q4,VICWstCo,1.3520851737000001
1998 Q1,VICEstCo,3.3819721825
1998 Q2,VICEstCo,1.8279401001000002
1998 Q3,VICEstCo,1.3519521199
1998 Q4,VICEstCo,1.4934147962
1999 Q1,VICEstCo,2.8969288926
1999 Q2,VICEstCo,1.5479014299
1999 Q3,VICEstCo,0.9140969917
1999 Q4,VICEstCo,1.3416071775
2000 Q1,VICEstCo,2.6818754616000002
2000 Q2,VICEstCo,1.4295228567
2000 Q3,VICEstCo,1.1963614500000002
2000 Q4,VICEstCo,1.8069715306
2001 Q1,VICEstCo,2.7279212213
2001 Q2,VICEstCo,1.3704441794
2001 Q3,VICEstCo,1.2424390688
2001 Q4,VICEstCo,1.3825742178
2002 Q1,VICEstCo,2.8917124138
2002 Q2,VICEstCo,1.8148167389
2002 Q3,VICEstCo,0.9761707142
2002 Q4,VICEstCo,1.7994383847
2003 Q1,VICEstCo,2.668525957
2003 Q2,VICEstCo,1.5894159182
2003 Q3,VICEstCo,1.1879482138000002
2003 Q4,VICEstCo,1.6045466331
2004 Q1,VICEstCo,3.0030459446
2004 Q2,VICEstCo,1.4844476199
2004 Q3,VICEstCo,1.1258214733
2004 Q4,VICEstCo,1.6126862853
2005 Q1,VICEstCo,3.1776492210000002
2005 Q2,VICEstCo,1.2752137231
2005 Q3,VICEstCo,1.061391452
2005 Q4,VICEstCo,1.334932521
2006 Q1,VICEstCo,2.845767969
2006 Q2,VICEstCo,1.456848671
2006 Q3,VICEstCo,1.166798918
2006 Q4,VICEstCo,1.312705491
2007 Q1,VICEstCo,2.9325115804000004
2007 Q2,VICEstCo,1.5070241071000001
2007 Q3,VICEstCo,0.9718586745
2007 Q4,VICEstCo,1.4248895204
2008 Q1,VICEstCo,3.4011043923
2008 Q2,VICEstCo,1.193367518
2008 Q3,VICEstCo,0.8486968882
2008 Q4,VICEstCo,1.5929815808
2009 Q1,VICEstCo,2.3149251817999996
2009 Q2,VICEstCo,1.3063156163
2009 Q3,VICEstCo,1.123994631
2009 Q4,VICEstCo,1.5776392243
2010 Q1,VICEstCo,2.7609263709
2010 Q2,VICEstCo,1.4055178538
2010 Q3,VICEstCo,0.8756742151
2010 Q4,VICEstCo,1.658060508
2011 Q1,VICEstCo,2.6992360432
2011 Q2,VICEstCo,1.5497528348
2011 Q3,VICEstCo,0.9983042154
2011 Q4,VICEstCo,1.4770890471
2012 Q1,VICEstCo,2.5841408919999997
2012 Q2,VICEstCo,1.3480316665
2012 Q3,VICEstCo,1.7668744452
2012 Q4,VICEstCo,1.5170148644
2013 Q1,VICEstCo,3.0664303239
2013 Q2,VICEstCo,1.5946615495
2013 Q3,VICEstCo,1.0131951127
2013 Q4,VICEstCo,1.6571576914
2014 Q1,VICEstCo,3.2785985935
2014 Q2,VICEstCo,1.6142637677
2014 Q3,VICEstCo,0.8953776847
2014 Q4,VICEstCo,1.4627816063
2015 Q1,VICEstCo,2.8098412345000003
2015 Q2,VICEstCo,1.8441019932
2015 Q3,VICEstCo,1.1358061751
2015 Q4,VICEstCo,1.8311881524999998
2016 Q1,VICEstCo,3.2038931103999997
2016 Q2,VICEstCo,1.2493981281
2016 Q3,VICEstCo,0.9678755452000001
2016 Q4,VICEstCo,1.7666326615
1998 Q1,VICInner,5.3266551369999995
1998 Q2,VICInner,4.441118574400001
1998 Q3,VICInner,3.8156453017
1998 Q4,VICInner,3.8595671450999998
1999 Q1,VICInner,4.5887552091999995
1999 Q2,VICInner,4.0704005402
1999 Q3,VICInner,4.1144887568
1999 Q4,VICInner,3.7233631147
2000 Q1,VICInner,4.9580029594
2000 Q2,VICInner,4.1864977467
2000 Q3,VICInner,3.765293375
2000 Q4,VICInner,3.8272408015
2001 Q1,VICInner,4.6101996119
2001 Q2,VICInner,3.9396839358
2001 Q3,VICInner,3.927555112
2001 Q4,VICInner,3.893688142
2002 Q1,VICInner,5.550154274800001
2002 Q2,VICInner,4.1006518302
2002 Q3,VICInner,4.143904092800001
2002 Q4,VICInner,4.1904394080000005
2003 Q1,VICInner,4.6166697196
2003 Q2,VICInner,4.5805582663
2003 Q3,VICInner,4.2455651397
2003 Q4,VICInner,3.915378095
2004 Q1,VICInner,5.4662240017000006
2004 Q2,VICInner,4.9165123535
2004 Q3,VICInner,4.0124375454
2004 Q4,VICInner,3.9461566091
2005 Q1,VICInner,4.9279136899
2005 Q2,VICInner,3.8206774485
2005 Q3,VICInner,3.5740852766
2005 Q4,VICInner,3.9637146716
2006 Q1,VICInner,4.718717923
2006 Q2,VICInner,4.251093394000001
2006 Q3,VICInner,3.766511188
2006 Q4,VICInner,3.941025137
2007 Q1,VICInner,5.227316505099999
2007 Q2,VICInner,3.8116732035
2007 Q3,VICInner,3.2695879289
2007 Q4,VICInner,3.6594172376
2008 Q1,VICInner,4.6786005946
2008 Q2,VICInner,3.6501838064
2008 Q3,VICInner,3.677605078
2008 Q4,VICInner,3.4270306845
2009 Q1,VICInner,4.1125299253000005
2009 Q2,VICInner,3.8214941376000002
2009 Q3,VICInner,3.6679441467
2009 Q4,VICInner,3.5224637652
2010 Q1,VICInner,4.1958040465
2010 Q2,VICInner,3.8206106894
2010 Q3,VICInner,3.6206310377
2010 Q4,VICInner,3.7902203275
2011 Q1,VICInner,4.7645294731000005
2011 Q2,VICInner,4.0901067487
2011 Q3,VICInner,4.5000347893
2011 Q4,VICInner,3.7252548908
2012 Q1,VICInner,5.1293572547
2012 Q2,VICInner,3.991418174
2012 Q3,VICInner,3.6058550547999997
2012 Q4,VICInner,4.6703472668
2013 Q1,VICInner,4.332011382599999
2013 Q2,VICInner,3.9730049655
2013 Q3,VICInner,3.3369196711
2013 Q4,VICInner,4.2790824213
2014 Q1,VICInner,4.909336136099999
2014 Q2,VICInner,4.8129091839000004
2014 Q3,VICInner,4.6349782213
2014 Q4,VICInner,4.919987781
2015 Q1,VICInner,4.8949076072999995
2015 Q2,VICInner,4.5070246966
2015 Q3,VICInner,4.569014423
2015 Q4,VICInner,4.584000387400001
2016 Q1,VICInner,5.7625698992
2016 Q2,VICInner,4.3827051571
2016 Q3,VICInner,4.2859105748
2016 Q4,VICInner,4.9551384063
1998 Q1,WAUMetro,3.0757789409000003
1998 Q2,WAUMetro,2.1549288137
1998 Q3,WAUMetro,2.7872861739
1998 Q4,WAUMetro,2.7529098414999997
1999 Q1,WAUMetro,3.5195643742000002
1999 Q2,WAUMetro,3.1604296819
1999 Q3,WAUMetro,2.7077264934
1999 Q4,WAUMetro,2.2940648968999997
2000 Q1,WAUMetro,3.6069880899999998
2000 Q2,WAUMetro,2.8123064426999997
2000 Q3,WAUMetro,1.8359131918
2000 Q4,WAUMetro,3.2947109566
2001 Q1,WAUMetro,2.7339892031999997
2001 Q2,WAUMetro,2.5988650549
2001 Q3,WAUMetro,2.5202678396000002
2001 Q4,WAUMetro,2.8531964079999996
2002 Q1,WAUMetro,3.7069241064
2002 Q2,WAUMetro,2.308934756
2002 Q3,WAUMetro,2.3815295529
2002 Q4,WAUMetro,2.5104062253
2003 Q1,WAUMetro,3.1464837923999998
2003 Q2,WAUMetro,2.3482007333
2003 Q3,WAUMetro,2.3931097567000004
2003 Q4,WAUMetro,2.5479275124000003
2004 Q1,WAUMetro,3.1796094892999998
2004 Q2,WAUMetro,2.7334888266
2004 Q3,WAUMetro,2.7315464814
2004 Q4,WAUMetro,2.7668098393
2005 Q1,WAUMetro,2.813305752
2005 Q2,WAUMetro,2.9387450115
2005 Q3,WAUMetro,2.8181855918000003
2005 Q4,WAUMetro,2.7616262655
2006 Q1,WAUMetro,2.9168673910000003
2006 Q2,WAUMetro,2.5888643940000002
2006 Q3,WAUMetro,2.6518677659999996
2006 Q4,WAUMetro,3.20947291
2007 Q1,WAUMetro,3.2048003764999997
2007 Q2,WAUMetro,3.0151241791000003
2007 Q3,WAUMetro,2.5385655931
2007 Q4,WAUMetro,3.027298424
2008 Q1,WAUMetro,3.1446011443
2008 Q2,WAUMetro,2.3938547779
2008 Q3,WAUMetro,3.0132921225000002
2008 Q4,WAUMetro,2.6238939215999997
2009 Q1,WAUMetro,2.8205755103000003
2009 Q2,WAUMetro,2.2602473174
2009 Q3,WAUMetro,1.7974122531999999
2009 Q4,WAUMetro,2.3923103594
2010 Q1,WAUMetro,2.6322794905999998
2010 Q2,WAUMetro,2.2556187091
2010 Q3,WAUMetro,2.0171642653
2010 Q4,WAUMetro,2.5228625529
2011 Q1,WAUMetro,2.4540727321999998
2011 Q2,WAUMetro,2.3175432311999997
2011 Q3,WAUMetro,2.2780872077
2011 Q4,WAUMetro,2.9686083857
2012 Q1,WAUMetro,3.0020788243000003
2012 Q2,WAUMetro,2.1426140365
2012 Q3,WAUMetro,2.3509394771000003
2012 Q4,WAUMetro,2.6742642886
2013 Q1,WAUMetro,3.4195433398
2013 Q2,WAUMetro,3.1575234904
2013 Q3,WAUMetro,2.7078742097
2013 Q4,WAUMetro,2.7154976412000003
2014 Q1,WAUMetro,3.4122052251999997
2014 Q2,WAUMetro,2.8348589842000003
2014 Q3,WAUMetro,2.5386166969
2014 Q4,WAUMetro,2.3635834435
2015 Q1,WAUMetro,3.5275441456
2015 Q2,WAUMetro,3.3045286323
2015 Q3,WAUMetro,2.9222965662
2015 Q4,WAUMetro,3.640982738
2016 Q1,WAUMetro,4.169989922699999
2016 Q2,WAUMetro,3.2629238284
2016 Q3,WAUMetro,2.8379977386
2016 Q4,WAUMetro,3.36765926
1998 Q1,WAUCoast,3.0665550699
1998 Q2,WAUCoast,3.3344054076000003
1998 Q3,WAUCoast,4.3658440909000005
1998 Q4,WAUCoast,4.5219957285
1999 Q1,WAUCoast,3.5793465925
1999 Q2,WAUCoast,3.4085328827
1999 Q3,WAUCoast,3.9793141922
1999 Q4,WAUCoast,3.3646815416
2000 Q1,WAUCoast,3.7285020046999997
2000 Q2,WAUCoast,3.3407954134
2000 Q3,WAUCoast,3.7554498145
2000 Q4,WAUCoast,2.9069490816
2001 Q1,WAUCoast,2.7372048847
2001 Q2,WAUCoast,3.6336536662
2001 Q3,WAUCoast,3.5504968837
2001 Q4,WAUCoast,3.9333199172
2002 Q1,WAUCoast,3.8152831429
2002 Q2,WAUCoast,3.2171023699
2002 Q3,WAUCoast,3.9265137976
2002 Q4,WAUCoast,3.6968019118
2003 Q1,WAUCoast,3.550069562
2003 Q2,WAUCoast,3.0759723876
2003 Q3,WAUCoast,4.703073692699999
2003 Q4,WAUCoast,3.6632871714
2004 Q1,WAUCoast,3.8663428069
2004 Q2,WAUCoast,3.0230775283
2004 Q3,WAUCoast,5.0130585449
2004 Q4,WAUCoast,4.355119639
2005 Q1,WAUCoast,3.7786031438
2005 Q2,WAUCoast,3.2179649636
2005 Q3,WAUCoast,3.7879992537
2005 Q4,WAUCoast,3.3444041686
2006 Q1,WAUCoast,3.43966828
2006 Q2,WAUCoast,3.586984645
2006 Q3,WAUCoast,4.351379475
2006 Q4,WAUCoast,4.044414319
2007 Q1,WAUCoast,4.1696921351
2007 Q2,WAUCoast,4.248148557
2007 Q3,WAUCoast,5.3155838864
2007 Q4,WAUCoast,3.8564695037
2008 Q1,WAUCoast,3.6894825565000002
2008 Q2,WAUCoast,3.0413864773
2008 Q3,WAUCoast,4.5488599672
2008 Q4,WAUCoast,2.6933222182999996
2009 Q1,WAUCoast,3.0656401756
2009 Q2,WAUCoast,2.6495068471999996
2009 Q3,WAUCoast,3.4252737932999997
2009 Q4,WAUCoast,2.3503463585
2010 Q1,WAUCoast,2.9517808613
2010 Q2,WAUCoast,2.6116532521
2010 Q3,WAUCoast,4.1739777315
2010 Q4,WAUCoast,3.0710419743000004
2011 Q1,WAUCoast,3.2403937287
2011 Q2,WAUCoast,2.9797810737
2011 Q3,WAUCoast,3.5969949627
2011 Q4,WAUCoast,3.2722376014
2012 Q1,WAUCoast,3.6545253908
2012 Q2,WAUCoast,3.5781851124
2012 Q3,WAUCoast,3.4664731113
2012 Q4,WAUCoast,4.108337005499999
2013 Q1,WAUCoast,3.8766691359000003
2013 Q2,WAUCoast,3.4951681052
2013 Q3,WAUCoast,4.3889336022
2013 Q4,WAUCoast,3.4673038305
2014 Q1,WAUCoast,5.6304032183
2014 Q2,WAUCoast,5.270482068500001
2014 Q3,WAUCoast,5.2594199297
2014 Q4,WAUCoast,5.6206029132
2015 Q1,WAUCoast,5.4971293955
2015 Q2,WAUCoast,5.2198039466
2015 Q3,WAUCoast,6.3476132432000005
2015 Q4,WAUCoast,6.1746180051
2016 Q1,WAUCoast,6.7385857132
2016 Q2,WAUCoast,5.9374790603
2016 Q3,WAUCoast,6.0658077892
2016 Q4,WAUCoast,5.9838700526
1998 Q1,WAUInner,0.6949953721000001
1998 Q2,WAUInner,0.557679575
1998 Q3,WAUInner,1.0061844166
1998 Q4,WAUInner,1.1725514470999998
1999 Q1,WAUInner,0.3981829092
1999 Q2,WAUInner,0.5960181615
1999 Q3,WAUInner,0.9514561603
1999 Q4,WAUInner,0.8324045797
2000 Q1,WAUInner,0.5481368318
2000 Q2,WAUInner,0.6126219374999999
2000 Q3,WAUInner,0.6568117344
2000 Q4,WAUInner,1.0925981758
